[2020-03-17 12:47:04,592 INFO] Processing ../test/test.train.20.json
[2020-03-17 12:47:11,547 INFO] Processed instances 1936
[2020-03-17 12:47:11,550 INFO] Saving to ../bert_data/test.train.20.bert.pt
[2020-03-17 12:47:12,987 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:13,153 INFO] Processing ../test/test.train.3.json
[2020-03-17 12:47:17,760 INFO] Processed instances 1921
[2020-03-17 12:47:17,761 INFO] Saving to ../bert_data/test.train.3.bert.pt
[2020-03-17 12:47:19,322 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:19,477 INFO] Processing ../test/test.train.2.json
[2020-03-17 12:47:24,041 INFO] Processed instances 1922
[2020-03-17 12:47:24,042 INFO] Saving to ../bert_data/test.train.2.bert.pt
[2020-03-17 12:47:25,543 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:25,696 INFO] Processing ../test/test.train.21.json
[2020-03-17 12:47:30,250 INFO] Processed instances 1920
[2020-03-17 12:47:30,251 INFO] Saving to ../bert_data/test.train.21.bert.pt
[2020-03-17 12:47:31,731 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:31,887 INFO] Processing ../test/test.train.17.json
[2020-03-17 12:47:36,412 INFO] Processed instances 1925
[2020-03-17 12:47:36,413 INFO] Saving to ../bert_data/test.train.17.bert.pt
[2020-03-17 12:47:37,968 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:38,134 INFO] Processing ../test/test.valid.1.json
[2020-03-17 12:47:42,678 INFO] Processed instances 1929
[2020-03-17 12:47:42,679 INFO] Saving to ../bert_data/test.valid.1.bert.pt
[2020-03-17 12:47:44,161 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:44,315 INFO] Processing ../test/test.valid.0.json
[2020-03-17 12:47:48,974 INFO] Processed instances 1942
[2020-03-17 12:47:48,975 INFO] Saving to ../bert_data/test.valid.0.bert.pt
[2020-03-17 12:47:50,088 INFO] Ignore ../bert_data/test.train.14.bert.pt
[2020-03-17 12:47:50,090 INFO] Ignore ../bert_data/test.train.18.bert.pt
[2020-03-17 12:47:50,091 INFO] Ignore ../bert_data/test.train.1.bert.pt
[2020-03-17 12:47:50,092 INFO] Ignore ../bert_data/test.train.19.bert.pt
[2020-03-17 12:47:50,093 INFO] Ignore ../bert_data/test.train.0.bert.pt
[2020-03-17 12:47:50,094 INFO] Ignore ../bert_data/test.train.15.bert.pt
[2020-03-17 12:47:50,095 INFO] Ignore ../bert_data/test.train.7.bert.pt
[2020-03-17 12:47:50,095 INFO] Ignore ../bert_data/test.valid.1.bert.pt
[2020-03-17 12:47:50,096 INFO] Ignore ../bert_data/test.train.12.bert.pt
[2020-03-17 12:47:50,097 INFO] Ignore ../bert_data/test.train.13.bert.pt
[2020-03-17 12:47:50,098 INFO] Ignore ../bert_data/test.valid.0.bert.pt
[2020-03-17 12:47:50,099 INFO] Ignore ../bert_data/test.train.6.bert.pt
